GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,300,Beaufort County,NC,RE4,5056,0.4622,5056,0.4622,5056,0.4622
111,300,Beaufort County,NC,RE5,224,0.3150,224,0.3150,224,0.3150
111,300,Beaufort County,NC,RE6,105,0.3556,105,0.3556,105,0.3556
111,300,Beaufort County,NC,RE7,20,0.4101,20,0.4101,20,0.4101
111,300,Beaufort County,NC,RE8,858,0.2751,858,0.2751,858,0.2751
111,300,Beaufort County,NC,RE2,968,0.2820,968,0.2820,968,0.2820
111,300,Beaufort County,NC,RE20,10199,0.4234,10199,0.4234,10199,0.4234
111,300,Beaufort County,NC,RE21,7653,0.3939,7653,0.3939,7653,0.3939
111,300,Beaufort County,NC,RE22,2546,0.5463,2546,0.5463,2546,0.5463
000,0,Beaufort County,NC,RE1,77,0.0017,15,0.0003,221,0.0049
000,0,Beaufort County,NC,RE3,55,0.0018,15,0.0005,151,0.0048
000,0,Beaufort County,NC,RE4,18,0.0017,0,0.0000,56,0.0051
000,0,Beaufort County,NC,RE5,1,0.0015,1,0.0011,3,0.0047
000,0,Beaufort County,NC,RE6,0,0.0004,0,0.0000,1,0.0028
000,0,Beaufort County,NC,RE7,0,0.0003,0,0.0000,0,0.0025
000,0,Beaufort County,NC,RE8,6,0.0018,0,0.0000,19,0.0061
000,0,Beaufort County,NC,RE2,6,0.0017,0,0.0000,20,0.0059
000,0,Beaufort County,NC,RE20,51,0.0021,23,0.0009,128,0.0053
000,0,Beaufort County,NC,RE21,32,0.0017,9,0.0004,95,0.0049
000,0,Beaufort County,NC,RE22,19,0.0041,14,0.0030,33,0.0071
000,25,Beaufort County,NC,RE1,76,0.0017,14,0.0003,213,0.0048
000,25,Beaufort County,NC,RE3,55,0.0017,14,0.0004,144,0.0046
000,25,Beaufort County,NC,RE4,18,0.0017,0,0.0000,55,0.0051
000,25,Beaufort County,NC,RE5,1,0.0015,1,0.0011,3,0.0046
000,25,Beaufort County,NC,RE6,0,0.0004,0,0.0000,1,0.0027
000,25,Beaufort County,NC,RE7,0,0.0004,0,0.0000,0,0.0025
000,25,Beaufort County,NC,RE8,6,0.0018,0,0.0000,19,0.0060
000,25,Beaufort County,NC,RE2,6,0.0017,0,0.0000,20,0.0058
000,25,Beaufort County,NC,RE20,50,0.0021,21,0.0009,123,0.0051
000,25,Beaufort County,NC,RE21,32,0.0017,9,0.0004,92,0.0047
000,25,Beaufort County,NC,RE22,18,0.0038,13,0.0028,32,0.0068
000,50,Beaufort County,NC,RE1,78,0.0018,23,0.0005,206,0.0046
000,50,Beaufort County,NC,RE3,57,0.0018,22,0.0007,137,0.0044
000,50,Beaufort County,NC,RE4,19,0.0017,1,0.0001,55,0.0050
000,50,Beaufort County,NC,RE5,1,0.0016,1,0.0011,3,0.0045
000,50,Beaufort County,NC,RE6,0,0.0005,0,0.0001,1,0.0027
000,50,Beaufort County,NC,RE7,0,0.0003,0,0.0000,0,0.0017
000,50,Beaufort County,NC,RE8,6,0.0018,0,0.0000,19,0.0060
000,50,Beaufort County,NC,RE2,6,0.0017,0,0.0000,20,0.0058
000,50,Beaufort County,NC,RE20,51,0.0021,26,0.0011,119,0.0049
000,50,Beaufort County,NC,RE21,33,0.0017,13,0.0007,89,0.0046
000,50,Beaufort County,NC,RE22,18,0.0039,13,0.0029,30,0.0065
000,100,Beaufort County,NC,RE1,67,0.0015,15,0.0003,185,0.0041
000,100,Beaufort County,NC,RE3,46,0.0015,15,0.0005,119,0.0038
000,100,Beaufort County,NC,RE4,18,0.0016,1,0.0001,53,0.0048
000,100,Beaufort County,NC,RE5,1,0.0016,1,0.0012,3,0.0045
000,100,Beaufort County,NC,RE6,0,0.0004,0,0.0002,1,0.0025
000,100,Beaufort County,NC,RE7,0,0.0003,0,0.0000,0,0.0016
000,100,Beaufort County,NC,RE8,6,0.0018,0,0.0001,19,0.0059
000,100,Beaufort County,NC,RE2,6,0.0017,0,0.0001,20,0.0057
000,100,Beaufort County,NC,RE20,45,0.0019,22,0.0009,107,0.0045
000,100,Beaufort County,NC,RE21,28,0.0014,9,0.0005,78,0.0040
000,100,Beaufort County,NC,RE22,18,0.0038,13,0.0028,29,0.0062
000,150,Beaufort County,NC,RE1,55,0.0012,4,0.0001,168,0.0038
000,150,Beaufort County,NC,RE3,35,0.0011,3,0.0001,103,0.0033
000,150,Beaufort County,NC,RE4,18,0.0016,0,0.0000,51,0.0047
000,150,Beaufort County,NC,RE5,0,0.0006,0,0.0002,2,0.0032
000,150,Beaufort County,NC,RE6,0,0.0004,0,0.0002,1,0.0024
000,150,Beaufort County,NC,RE7,0,0.0004,0,0.0000,0,0.0016
000,150,Beaufort County,NC,RE8,6,0.0018,0,0.0000,18,0.0058
000,150,Beaufort County,NC,RE2,6,0.0017,0,0.0000,19,0.0056
000,150,Beaufort County,NC,RE20,27,0.0011,4,0.0002,86,0.0036
000,150,Beaufort County,NC,RE21,21,0.0011,2,0.0001,69,0.0036
000,150,Beaufort County,NC,RE22,6,0.0013,2,0.0004,16,0.0035
000,200,Beaufort County,NC,RE1,64,0.0014,5,0.0001,167,0.0037
000,200,Beaufort County,NC,RE3,40,0.0013,4,0.0001,102,0.0032
000,200,Beaufort County,NC,RE4,21,0.0019,1,0.0001,51,0.0046
000,200,Beaufort County,NC,RE5,0,0.0006,0,0.0001,2,0.0032
000,200,Beaufort County,NC,RE6,0,0.0004,0,0.0002,1,0.0025
000,200,Beaufort County,NC,RE7,0,0.0004,0,0.0000,0,0.0022
000,200,Beaufort County,NC,RE8,7,0.0021,0,0.0001,19,0.0062
000,200,Beaufort County,NC,RE2,7,0.0020,0,0.0001,20,0.0059
000,200,Beaufort County,NC,RE20,30,0.0012,3,0.0001,84,0.0035
000,200,Beaufort County,NC,RE21,25,0.0013,3,0.0002,69,0.0036
000,200,Beaufort County,NC,RE22,5,0.0011,0,0.0001,15,0.0033
000,300,Beaufort County,NC,RE1,51,0.0011,16,0.0004,92,0.0021
000,300,Beaufort County,NC,RE3,34,0.0011,10,0.0003,62,0.0020
000,300,Beaufort County,NC,RE4,13,0.0012,4,0.0004,23,0.0021
000,300,Beaufort County,NC,RE5,0,0.0005,0,0.0002,1,0.0017
000,300,Beaufort County,NC,RE6,0,0.0005,0,0.0003,1,0.0018
000,300,Beaufort County,NC,RE7,0,0.0006,0,0.0001,0,0.0012
000,300,Beaufort County,NC,RE8,6,0.0019,2,0.0007,11,0.0035
000,300,Beaufort County,NC,RE2,6,0.0017,2,0.0006,11,0.0033
000,300,Beaufort County,NC,RE20,23,0.0009,7,0.0003,43,0.0018
000,300,Beaufort County,NC,RE21,20,0.0011,7,0.0003,37,0.0019
000,300,Beaufort County,NC,RE22,2,0.0005,1,0.0001,6,0.0012
001,0,Beaufort County,NC,RE1,12890,0.2887,6414,0.1436,23710,0.5310
001,0,Beaufort County,NC,RE3,8127,0.2581,4546,0.1444,15634,0.4965
001,0,Beaufort County,NC,RE4,4195,0.3834,1622,0.1482,6832,0.6245
001,0,Beaufort County,NC,RE5,195,0.2743,85,0.1194,374,0.5247
001,0,Beaufort County,NC,RE6,82,0.2779,33,0.1107,152,0.5156
001,0,Beaufort County,NC,RE7,15,0.3080,6,0.1349,26,0.5388
001,0,Beaufort County,NC,RE8,832,0.2669,369,0.1184,1728,0.5542
001,0,Beaufort County,NC,RE2,922,0.2686,411,0.1199,1905,0.5550
001,0,Beaufort County,NC,RE20,7313,0.3036,3893,0.1616,12972,0.5385
001,0,Beaufort County,NC,RE21,5696,0.2932,2872,0.1478,10347,0.5325
001,0,Beaufort County,NC,RE22,1617,0.3469,1021,0.2191,2625,0.5634
001,25,Beaufort County,NC,RE1,13009,0.2913,7018,0.1572,23176,0.5190
001,25,Beaufort County,NC,RE3,8187,0.2600,4803,0.1525,15181,0.4820
001,25,Beaufort County,NC,RE4,4265,0.3899,1956,0.1788,6782,0.6199
001,25,Beaufort County,NC,RE5,198,0.2775,90,0.1258,365,0.5122
001,25,Beaufort County,NC,RE6,84,0.2859,36,0.1241,149,0.5078
001,25,Beaufort County,NC,RE7,15,0.3207,8,0.1639,26,0.5346
001,25,Beaufort County,NC,RE8,823,0.2639,394,0.1262,1687,0.5411
001,25,Beaufort County,NC,RE2,913,0.2659,443,0.1291,1863,0.5427
001,25,Beaufort County,NC,RE20,7422,0.3081,4354,0.1807,12680,0.5264
001,25,Beaufort County,NC,RE21,5757,0.2963,3174,0.1634,10123,0.5210
001,25,Beaufort County,NC,RE22,1665,0.3573,1179,0.2531,2557,0.5486
001,50,Beaufort County,NC,RE1,12201,0.2732,7003,0.1568,22409,0.5019
001,50,Beaufort County,NC,RE3,7427,0.2358,4613,0.1465,14550,0.4620
001,50,Beaufort County,NC,RE4,4253,0.3888,2140,0.1956,6679,0.6105
001,50,Beaufort County,NC,RE5,190,0.2674,95,0.1338,359,0.5038
001,50,Beaufort County,NC,RE6,83,0.2827,39,0.1313,148,0.5021
001,50,Beaufort County,NC,RE7,15,0.3031,8,0.1609,25,0.5166
001,50,Beaufort County,NC,RE8,782,0.2508,393,0.1259,1647,0.5282
001,50,Beaufort County,NC,RE2,867,0.2524,445,0.1297,1821,0.5305
001,50,Beaufort County,NC,RE20,6968,0.2892,4317,0.1792,12187,0.5059
001,50,Beaufort County,NC,RE21,5407,0.2783,3175,0.1634,9774,0.5030
001,50,Beaufort County,NC,RE22,1560,0.3348,1141,0.2449,2412,0.5177
001,100,Beaufort County,NC,RE1,10912,0.2444,6307,0.1413,20232,0.4531
001,100,Beaufort County,NC,RE3,6579,0.2089,3921,0.1245,13080,0.4153
001,100,Beaufort County,NC,RE4,3879,0.3546,2193,0.2005,6071,0.5550
001,100,Beaufort County,NC,RE5,171,0.2402,87,0.1222,328,0.4610
001,100,Beaufort County,NC,RE6,80,0.2710,41,0.1395,139,0.4731
001,100,Beaufort County,NC,RE7,14,0.2878,8,0.1592,23,0.4705
001,100,Beaufort County,NC,RE8,705,0.2261,336,0.1076,1515,0.4860
001,100,Beaufort County,NC,RE2,774,0.2256,379,0.1103,1674,0.4876
001,100,Beaufort County,NC,RE20,6062,0.2516,3747,0.1555,10756,0.4465
001,100,Beaufort County,NC,RE21,4826,0.2484,2852,0.1468,8783,0.4520
001,100,Beaufort County,NC,RE22,1236,0.2653,895,0.1920,1973,0.4234
001,150,Beaufort County,NC,RE1,10697,0.2396,6768,0.1516,18824,0.4216
001,150,Beaufort County,NC,RE3,6318,0.2006,3913,0.1243,12104,0.3844
001,150,Beaufort County,NC,RE4,3881,0.3547,2611,0.2386,5671,0.5184
001,150,Beaufort County,NC,RE5,169,0.2368,88,0.1242,304,0.4276
001,150,Beaufort County,NC,RE6,79,0.2674,49,0.1651,131,0.4456
001,150,Beaufort County,NC,RE7,15,0.3046,10,0.2032,21,0.4466
001,150,Beaufort County,NC,RE8,734,0.2354,390,0.1249,1447,0.4641
001,150,Beaufort County,NC,RE2,804,0.2342,435,0.1266,1601,0.4665
001,150,Beaufort County,NC,RE20,5806,0.2410,3836,0.1592,9786,0.4062
001,150,Beaufort County,NC,RE21,4729,0.2434,3048,0.1569,8130,0.4184
001,150,Beaufort County,NC,RE22,1076,0.2310,787,0.1689,1656,0.3554
001,200,Beaufort County,NC,RE1,9996,0.2239,6897,0.1545,16726,0.3746
001,200,Beaufort County,NC,RE3,5901,0.1874,3951,0.1255,10896,0.3460
001,200,Beaufort County,NC,RE4,3476,0.3177,2651,0.2423,4813,0.4400
001,200,Beaufort County,NC,RE5,159,0.2240,93,0.1303,275,0.3857
001,200,Beaufort County,NC,RE6,76,0.2594,49,0.1672,116,0.3954
001,200,Beaufort County,NC,RE7,12,0.2520,7,0.1551,16,0.3426
001,200,Beaufort County,NC,RE8,828,0.2655,445,0.1428,1368,0.4387
001,200,Beaufort County,NC,RE2,903,0.2631,495,0.1443,1507,0.4389
001,200,Beaufort County,NC,RE20,5251,0.2180,3755,0.1559,8478,0.3519
001,200,Beaufort County,NC,RE21,4307,0.2217,3042,0.1565,7131,0.3670
001,200,Beaufort County,NC,RE22,944,0.2025,713,0.1531,1347,0.2890
001,300,Beaufort County,NC,RE1,6781,0.1519,5407,0.1211,12184,0.2729
001,300,Beaufort County,NC,RE3,4595,0.1459,3584,0.1138,8679,0.2756
001,300,Beaufort County,NC,RE4,1674,0.1530,1419,0.1298,2644,0.2417
001,300,Beaufort County,NC,RE5,123,0.1727,90,0.1264,220,0.3093
001,300,Beaufort County,NC,RE6,48,0.1623,36,0.1223,81,0.2763
001,300,Beaufort County,NC,RE7,8,0.1582,6,0.1313,11,0.2356
001,300,Beaufort County,NC,RE8,658,0.2110,526,0.1687,1123,0.3603
001,300,Beaufort County,NC,RE2,714,0.2080,570,0.1659,1232,0.3588
001,300,Beaufort County,NC,RE20,3354,0.1392,2718,0.1128,5960,0.2474
001,300,Beaufort County,NC,RE21,2812,0.1447,2266,0.1166,5090,0.2620
001,300,Beaufort County,NC,RE22,542,0.1162,453,0.0971,870,0.1866
102,0,Beaufort County,NC,RE1,7600,0.1702,7771,0.1740,7833,0.1754
102,0,Beaufort County,NC,RE3,5124,0.1627,4626,0.1469,5842,0.1855
102,0,Beaufort County,NC,RE4,2059,0.1882,2871,0.2625,1599,0.1462
102,0,Beaufort County,NC,RE5,115,0.1617,103,0.1451,123,0.1731
102,0,Beaufort County,NC,RE6,54,0.1825,55,0.1885,55,0.1859
102,0,Beaufort County,NC,RE7,10,0.2029,10,0.1988,7,0.1445
102,0,Beaufort County,NC,RE8,568,0.1822,441,0.1414,546,0.1752
102,0,Beaufort County,NC,RE2,619,0.1802,492,0.1432,623,0.1815
102,0,Beaufort County,NC,RE20,4334,0.1799,4560,0.1893,4151,0.1723
102,0,Beaufort County,NC,RE21,3350,0.1724,3512,0.1807,3378,0.1738
102,0,Beaufort County,NC,RE22,984,0.2111,1048,0.2250,773,0.1659
102,25,Beaufort County,NC,RE1,7637,0.1710,7355,0.1647,7730,0.1731
102,25,Beaufort County,NC,RE3,5198,0.1650,4386,0.1393,5751,0.1826
102,25,Beaufort County,NC,RE4,2027,0.1853,2719,0.2486,1589,0.1452
102,25,Beaufort County,NC,RE5,114,0.1604,99,0.1392,122,0.1720
102,25,Beaufort County,NC,RE6,54,0.1835,53,0.1806,54,0.1835
102,25,Beaufort County,NC,RE7,10,0.2100,9,0.1920,7,0.1431
102,25,Beaufort County,NC,RE8,565,0.1811,412,0.1323,547,0.1755
102,25,Beaufort County,NC,RE2,620,0.1807,455,0.1326,625,0.1821
102,25,Beaufort County,NC,RE20,4346,0.1804,4215,0.1750,4061,0.1686
102,25,Beaufort County,NC,RE21,3390,0.1745,3316,0.1706,3317,0.1707
102,25,Beaufort County,NC,RE22,956,0.2052,899,0.1930,744,0.1597
102,50,Beaufort County,NC,RE1,7477,0.1674,7522,0.1685,7412,0.1660
102,50,Beaufort County,NC,RE3,5106,0.1621,4547,0.1444,5479,0.1740
102,50,Beaufort County,NC,RE4,1949,0.1781,2717,0.2484,1546,0.1413
102,50,Beaufort County,NC,RE5,111,0.1566,105,0.1473,119,0.1672
102,50,Beaufort County,NC,RE6,51,0.1734,58,0.1973,52,0.1758
102,50,Beaufort County,NC,RE7,9,0.1948,10,0.2182,7,0.1398
102,50,Beaufort County,NC,RE8,564,0.1808,418,0.1340,537,0.1722
102,50,Beaufort County,NC,RE2,618,0.1800,464,0.1350,614,0.1788
102,50,Beaufort County,NC,RE20,4167,0.1730,4340,0.1801,3827,0.1589
102,50,Beaufort County,NC,RE21,3279,0.1688,3451,0.1776,3154,0.1623
102,50,Beaufort County,NC,RE22,887,0.1904,889,0.1907,673,0.1445
102,100,Beaufort County,NC,RE1,7035,0.1575,7162,0.1604,6944,0.1555
102,100,Beaufort County,NC,RE3,4758,0.1511,4340,0.1378,5112,0.1623
102,100,Beaufort County,NC,RE4,1838,0.1680,2540,0.2322,1449,0.1324
102,100,Beaufort County,NC,RE5,113,0.1591,103,0.1451,117,0.1637
102,100,Beaufort County,NC,RE6,50,0.1692,52,0.1774,49,0.1656
102,100,Beaufort County,NC,RE7,8,0.1769,10,0.2074,6,0.1346
102,100,Beaufort County,NC,RE8,576,0.1846,438,0.1405,524,0.1680
102,100,Beaufort County,NC,RE2,637,0.1855,492,0.1434,601,0.1749
102,100,Beaufort County,NC,RE20,3773,0.1566,3956,0.1642,3495,0.1451
102,100,Beaufort County,NC,RE21,3030,0.1559,3180,0.1637,2922,0.1504
102,100,Beaufort County,NC,RE22,743,0.1595,776,0.1665,573,0.1229
102,150,Beaufort County,NC,RE1,6092,0.1364,6412,0.1436,6512,0.1458
102,150,Beaufort County,NC,RE3,4254,0.1351,4098,0.1301,4835,0.1535
102,150,Beaufort County,NC,RE4,1422,0.1300,2006,0.1834,1309,0.1196
102,150,Beaufort County,NC,RE5,99,0.1391,103,0.1452,114,0.1604
102,150,Beaufort County,NC,RE6,44,0.1498,42,0.1439,43,0.1473
102,150,Beaufort County,NC,RE7,6,0.1343,8,0.1696,6,0.1225
102,150,Beaufort County,NC,RE8,526,0.1689,447,0.1435,499,0.1600
102,150,Beaufort County,NC,RE2,585,0.1704,499,0.1453,569,0.1657
102,150,Beaufort County,NC,RE20,3116,0.1294,3394,0.1409,3224,0.1338
102,150,Beaufort County,NC,RE21,2567,0.1321,2791,0.1436,2722,0.1401
102,150,Beaufort County,NC,RE22,549,0.1178,604,0.1295,501,0.1076
102,200,Beaufort County,NC,RE1,4928,0.1104,5376,0.1204,6152,0.1378
102,200,Beaufort County,NC,RE3,3611,0.1147,3604,0.1145,4633,0.1471
102,200,Beaufort County,NC,RE4,1001,0.0915,1365,0.1248,1173,0.1072
