GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,150,Beaufort County,NC,EM4,3,0.0006,0,0.0000,7,0.0014
000,150,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,150,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,EM1,3,0.0002,0,0.0000,10,0.0005
000,200,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,EM3,0,0.0000,0,0.0000,3,0.0008
000,200,Beaufort County,NC,EM4,3,0.0006,0,0.0000,7,0.0014
000,200,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,EM1,3,0.0002,0,0.0000,4,0.0002
000,300,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,EM4,3,0.0006,0,0.0000,4,0.0008
000,300,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
001,0,Beaufort County,NC,EM1,5135,0.2597,902,0.0456,9778,0.4946
001,0,Beaufort County,NC,EM2,1577,0.2275,293,0.0423,2779,0.4008
001,0,Beaufort County,NC,EM3,292,0.0783,151,0.0405,986,0.2643
001,0,Beaufort County,NC,EM4,1725,0.3528,320,0.0655,2872,0.5874
001,0,Beaufort County,NC,EM5,148,0.2954,30,0.0599,265,0.5289
001,0,Beaufort County,NC,EM6,1393,0.3747,108,0.0290,2876,0.7735
001,25,Beaufort County,NC,EM1,5402,0.2732,1383,0.0700,9866,0.4990
001,25,Beaufort County,NC,EM2,1695,0.2445,542,0.0782,2807,0.4049
001,25,Beaufort County,NC,EM3,299,0.0802,182,0.0488,988,0.2649
001,25,Beaufort County,NC,EM4,1786,0.3653,460,0.0941,2918,0.5969
001,25,Beaufort County,NC,EM5,153,0.3054,50,0.0998,273,0.5449
001,25,Beaufort County,NC,EM6,1469,0.3951,149,0.0401,2880,0.7746
001,50,Beaufort County,NC,EM1,5532,0.2798,1734,0.0877,9957,0.5036
001,50,Beaufort County,NC,EM2,1709,0.2465,701,0.1011,2846,0.4105
001,50,Beaufort County,NC,EM3,339,0.0909,186,0.0499,970,0.2601
001,50,Beaufort County,NC,EM4,1817,0.3717,537,0.1098,2964,0.6063
001,50,Beaufort County,NC,EM5,142,0.2834,73,0.1457,276,0.5509
001,50,Beaufort County,NC,EM6,1525,0.4102,237,0.0637,2901,0.7803
001,100,Beaufort County,NC,EM1,5740,0.2903,2061,0.1042,9454,0.4782
001,100,Beaufort County,NC,EM2,1551,0.2237,515,0.0743,2491,0.3593
001,100,Beaufort County,NC,EM3,512,0.1373,272,0.0729,935,0.2507
001,100,Beaufort County,NC,EM4,1975,0.4040,751,0.1536,2930,0.5993
001,100,Beaufort County,NC,EM5,180,0.3593,95,0.1896,265,0.5289
001,100,Beaufort County,NC,EM6,1522,0.4094,428,0.1151,2833,0.7620
001,150,Beaufort County,NC,EM1,6441,0.3258,4088,0.2068,9562,0.4836
001,150,Beaufort County,NC,EM2,1631,0.2353,1133,0.1634,2454,0.3540
001,150,Beaufort County,NC,EM3,913,0.2448,828,0.2220,1269,0.3402
001,150,Beaufort County,NC,EM4,2183,0.4465,1370,0.2802,2802,0.5731
001,150,Beaufort County,NC,EM5,198,0.3952,88,0.1756,292,0.5828
001,150,Beaufort County,NC,EM6,1516,0.4077,669,0.1799,2745,0.7383
001,200,Beaufort County,NC,EM1,5576,0.2820,4753,0.2404,8059,0.4076
001,200,Beaufort County,NC,EM2,1493,0.2153,1338,0.1930,2028,0.2925
001,200,Beaufort County,NC,EM3,742,0.1989,719,0.1928,1161,0.3113
001,200,Beaufort County,NC,EM4,1747,0.3573,1527,0.3123,2108,0.4312
001,200,Beaufort County,NC,EM5,170,0.3393,137,0.2735,256,0.5110
001,200,Beaufort County,NC,EM6,1424,0.3830,1032,0.2776,2506,0.6740
001,300,Beaufort County,NC,EM1,3314,0.1676,2497,0.1263,4581,0.2317
001,300,Beaufort County,NC,EM2,657,0.0948,641,0.0925,937,0.1352
001,300,Beaufort County,NC,EM3,218,0.0584,158,0.0424,553,0.1483
001,300,Beaufort County,NC,EM4,854,0.1747,761,0.1557,1037,0.2121
001,300,Beaufort County,NC,EM5,74,0.1477,65,0.1297,136,0.2715
