GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,300,Bertie County,NC,PV1,80446514,0.0647,38804507,0.0312,325193780,0.2615
001,300,Bertie County,NC,PV3,27471276,0.0406,15560810,0.0230,156168565,0.2310
001,300,Bertie County,NC,PV2,53044761,0.0932,23299705,0.0409,169331569,0.2974
102,0,Bertie County,NC,PV1,66348582,0.0534,33384599,0.0268,205363337,0.1651
102,0,Bertie County,NC,PV3,26863145,0.0397,11999682,0.0178,118803301,0.1757
102,0,Bertie County,NC,PV2,39578474,0.0695,21421697,0.0376,86848233,0.1526
102,25,Bertie County,NC,PV1,65259023,0.0525,32135191,0.0258,197835268,0.1591
102,25,Bertie County,NC,PV3,26263954,0.0389,11485622,0.0170,110727271,0.1638
102,25,Bertie County,NC,PV2,39089917,0.0687,20688217,0.0363,87452184,0.1536
102,50,Bertie County,NC,PV1,66457938,0.0534,32706941,0.0263,204267185,0.1643
102,50,Bertie County,NC,PV3,27384518,0.0405,12115254,0.0179,118095467,0.1747
102,50,Bertie County,NC,PV2,39166792,0.0688,20629301,0.0362,86454647,0.1519
102,100,Bertie County,NC,PV1,71452690,0.0575,37523548,0.0302,210166425,0.1690
102,100,Bertie County,NC,PV3,31341011,0.0464,16283993,0.0241,122694102,0.1815
102,100,Bertie County,NC,PV2,40205467,0.0706,21275372,0.0374,87809523,0.1542
102,150,Bertie County,NC,PV1,78825565,0.0634,44824093,0.0360,212868957,0.1712
102,150,Bertie County,NC,PV3,37237101,0.0551,22805223,0.0337,125315245,0.1854
102,150,Bertie County,NC,PV2,41687836,0.0732,22051166,0.0387,87885121,0.1544
102,200,Bertie County,NC,PV1,81084683,0.0652,48804941,0.0392,211306765,0.1699
102,200,Bertie County,NC,PV3,38648772,0.0572,26202481,0.0388,123874487,0.1832
102,200,Bertie County,NC,PV2,42538916,0.0747,22630538,0.0398,87761809,0.1542
102,300,Bertie County,NC,PV1,76234224,0.0613,43367745,0.0349,208714236,0.1678
102,300,Bertie County,NC,PV3,30915994,0.0457,19099128,0.0283,119452655,0.1767
102,300,Bertie County,NC,PV2,45439338,0.0798,24286613,0.0427,89588817,0.1574
205,0,Bertie County,NC,PV1,374020883,0.3008,154331015,0.1241,400730935,0.3222
205,0,Bertie County,NC,PV3,210788348,0.3118,82738694,0.1224,249663840,0.3693
205,0,Bertie County,NC,PV2,163789633,0.2877,71751240,0.1260,151734358,0.2665
205,25,Bertie County,NC,PV1,358713541,0.2885,158762963,0.1277,371999395,0.2991
205,25,Bertie County,NC,PV3,198951013,0.2943,84206820,0.1246,219841868,0.3252
205,25,Bertie County,NC,PV2,160256733,0.2815,74713293,0.1312,152843014,0.2685
205,50,Bertie County,NC,PV1,359418381,0.2890,163400528,0.1314,409366987,0.3292
205,50,Bertie County,NC,PV3,197263306,0.2918,85267419,0.1261,254522564,0.3765
205,50,Bertie County,NC,PV2,162582629,0.2856,78291073,0.1375,155531931,0.2732
205,100,Bertie County,NC,PV1,368605273,0.2964,224873916,0.1808,409251883,0.3291
205,100,Bertie County,NC,PV3,199489357,0.2951,127946959,0.1893,253124263,0.3744
205,100,Bertie County,NC,PV2,169673187,0.2980,97136707,0.1706,156824030,0.2755
205,150,Bertie County,NC,PV1,365839523,0.2942,191738767,0.1542,405025762,0.3257
205,150,Bertie County,NC,PV3,195260088,0.2888,91031536,0.1347,249715177,0.3694
205,150,Bertie County,NC,PV2,171079980,0.3005,100976583,0.1774,156003955,0.2740
205,200,Bertie County,NC,PV1,387710564,0.3118,201508229,0.1620,403331895,0.3243
205,200,Bertie County,NC,PV3,209393746,0.3098,94541560,0.1399,248800860,0.3680
205,200,Bertie County,NC,PV2,178830273,0.3141,107265525,0.1884,155220608,0.2727
205,300,Bertie County,NC,PV1,401976645,0.3232,240526378,0.1934,384646114,0.3093
205,300,Bertie County,NC,PV3,224026817,0.3314,116254057,0.1720,237523304,0.3514
205,300,Bertie County,NC,PV2,178450380,0.3135,124605661,0.2189,147802359,0.2596
111,0,Bladen County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
111,0,Bladen County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,0,Bladen County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
