GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,150,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,150,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,150,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,150,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,200,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,300,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,0,Beaufort County,NC,CR2,2,0.2500,1,0.1250,3,0.3750
001,0,Beaufort County,NC,CR3,1,0.0588,0,0.0000,6,0.3529
001,0,Beaufort County,NC,CR4,3,0.1500,1,0.0500,8,0.4000
001,0,Beaufort County,NC,CR5,1,1.0000,0,0.0000,1,1.0000
001,0,Beaufort County,NC,WW2,8,0.1039,2,0.0260,25,0.3247
001,0,Beaufort County,NC,WW3,1,0.3333,0,0.0000,1,0.3333
001,0,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
001,25,Beaufort County,NC,CR2,3,0.3750,1,0.1250,3,0.3750
001,25,Beaufort County,NC,CR3,2,0.1176,2,0.1176,6,0.3529
001,25,Beaufort County,NC,CR4,3,0.1500,1,0.0500,8,0.4000
001,25,Beaufort County,NC,CR5,1,1.0000,0,0.0000,1,1.0000
001,25,Beaufort County,NC,WW2,8,0.1039,8,0.1039,25,0.3247
001,25,Beaufort County,NC,WW3,1,0.3333,1,0.3333,1,0.3333
