GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,50,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
111,50,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
111,50,River Road,Beaufort County,NC,PV1,50001267,0.1535,50001268,0.1535,50001269,0.1535
111,50,River Road,Beaufort County,NC,PV3,20495726,0.1140,20495726,0.1140,20495727,0.1140
111,50,River Road,Beaufort County,NC,PV2,29530279,0.2016,29530279,0.2016,29530279,0.2016
111,50,Unincorporated Beaufort,Beaufort County,NC,PV1,277491918,0.0940,277491918,0.0940,277491918,0.0940
111,50,Unincorporated Beaufort,Beaufort County,NC,PV3,110102551,0.0811,110102551,0.0811,110102551,0.0811
111,50,Unincorporated Beaufort,Beaufort County,NC,PV2,167552632,0.1045,167552632,0.1045,167552632,0.1045
111,50,Washington,Beaufort County,NC,PV1,6605329,0.0077,6605329,0.0077,6605329,0.0077
111,50,Washington,Beaufort County,NC,PV3,2869647,0.0046,2869647,0.0046,2869647,0.0046
111,50,Washington,Beaufort County,NC,PV2,3737072,0.0155,3737072,0.0155,3737072,0.0155
111,50,Washington Park,Beaufort County,NC,PV1,1362284,0.0272,1362284,0.0272,1362284,0.0272
111,50,Washington Park,Beaufort County,NC,PV3,286674,0.0092,286674,0.0092,286674,0.0092
111,50,Washington Park,Beaufort County,NC,PV2,1075609,0.0565,1075609,0.0565,1075609,0.0565
111,100,Aurora,Beaufort County,NC,PV1,1413098,0.0447,1413098,0.0447,1413098,0.0447
111,100,Aurora,Beaufort County,NC,PV3,743979,0.0308,743979,0.0308,743979,0.0308
111,100,Aurora,Beaufort County,NC,PV2,669118,0.0888,669118,0.0888,669118,0.0888
111,100,Bath,Beaufort County,NC,PV1,8694078,0.1385,8694078,0.1385,8694078,0.1385
111,100,Bath,Beaufort County,NC,PV3,3755244,0.1134,3755244,0.1134,3755244,0.1134
111,100,Bath,Beaufort County,NC,PV2,4938833,0.1665,4938833,0.1665,4938833,0.1665
111,100,Bayview,Beaufort County,NC,PV1,23594137,0.3507,23594137,0.3507,23594137,0.3507
111,100,Bayview,Beaufort County,NC,PV3,9677887,0.3323,9677887,0.3323,9677887,0.3323
111,100,Bayview,Beaufort County,NC,PV2,13916250,0.3640,13916250,0.3640,13916250,0.3640
111,100,Belhaven,Beaufort County,NC,PV1,81451974,0.7771,81451974,0.7771,81451974,0.7771
