GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,150,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Pinetown,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,River Road,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Unincorporated Beaufort,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Washington,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Belhaven,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Pinetown,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,River Road,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Unincorporated Beaufort,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Washington,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Belhaven,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Pinetown,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,River Road,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Unincorporated Beaufort,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Washington,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Belhaven,Beaufort County,NC,RL1,1.7763,0.9063,1.4873,0.7588,1.9360,0.9877
001,0,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,0,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,0,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,0,River Road,Beaufort County,NC,RL1,0.3425,0.2585,0.0000,0.0000,1.2171,0.9185
001,0,Unincorporated Beaufort,Beaufort County,NC,RL1,14.0025,0.1316,5.0519,0.0475,38.2160,0.3591
001,0,Washington,Beaufort County,NC,RL1,0.9684,0.4680,0.7167,0.3464,1.2677,0.6126
001,0,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Belhaven,Beaufort County,NC,RL1,1.9541,0.9970,1.8939,0.9663,1.9598,0.9999
001,25,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,25,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,25,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,25,River Road,Beaufort County,NC,RL1,0.3425,0.2585,0.0000,0.0000,1.2171,0.9185
001,25,Unincorporated Beaufort,Beaufort County,NC,RL1,14.0323,0.1318,5.7750,0.0543,38.1340,0.3583
001,25,Washington,Beaufort County,NC,RL1,0.9150,0.4421,0.8448,0.4082,1.0930,0.5282
001,25,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Belhaven,Beaufort County,NC,RL1,1.8743,0.9563,1.8743,0.9563,1.8743,0.9563
001,50,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,50,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,50,Pantego,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0422,0.0452
001,50,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,50,River Road,Beaufort County,NC,RL1,0.3549,0.2678,0.0000,0.0000,1.2171,0.9185
001,50,Unincorporated Beaufort,Beaufort County,NC,RL1,12.5417,0.1178,4.6218,0.0434,36.5587,0.3435
001,50,Washington,Beaufort County,NC,RL1,0.7644,0.3694,0.6861,0.3315,0.8837,0.4270
001,50,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,100,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,100,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,100,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,100,Belhaven,Beaufort County,NC,RL1,0.3549,0.1811,0.3549,0.1811,0.3549,0.1811
001,100,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,100,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,100,Pantego,Beaufort County,NC,RL1,0.0824,0.0882,0.0732,0.0783,0.2688,0.2878
001,100,Pinetown,Beaufort County,NC,RL1,0.2039,0.1692,0.0000,0.0000,0.6561,0.5444
001,100,River Road,Beaufort County,NC,RL1,0.3873,0.2923,0.0000,0.0000,1.2171,0.9185
001,100,Unincorporated Beaufort,Beaufort County,NC,RL1,10.4143,0.0979,2.7441,0.0258,34.8817,0.3278
001,100,Washington,Beaufort County,NC,RL1,0.6101,0.2948,0.5825,0.2815,0.6214,0.3003
001,100,Washington Park,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,150,Aurora,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,150,Bath,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,150,Bayview,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,150,Belhaven,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,150,Chocowinity,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,3.2269,0.9597
001,150,Cypress Landing,Beaufort County,NC,RL1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
001,150,Pantego,Beaufort County,NC,RL1,0.3791,0.4058,0.3304,0.3537,0.8657,0.9267
