SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
100,300,Beaufort County,NC,LC3,170,0.7482,158,0.6955,193,0.8517
100,300,Beaufort County,NC,LC4,116,0.4964,78,0.3317,192,0.8211
100,300,Beaufort County,NC,LC5,32,0.4298,20,0.2708,58,0.7899
100,300,Beaufort County,NC,LC6,187,0.8134,154,0.6695,213,0.9253
100,300,Beaufort County,NC,LC7,22,0.5617,19,0.4757,29,0.7409
000,0,Bertie County,NC,LC2,0,0.0104,0,0.0098,1,0.1316
000,0,Bertie County,NC,LC3,0,0.0003,0,0.0003,21,0.1304
000,0,Bertie County,NC,LC4,0,0.0012,0,0.0012,66,0.2928
000,0,Bertie County,NC,LC5,0,0.0005,0,0.0004,15,0.3044
000,0,Bertie County,NC,LC6,80,0.3388,80,0.3371,195,0.8251
000,0,Bertie County,NC,LC7,0,0.0050,0,0.0049,4,0.1928
000,25,Bertie County,NC,LC2,0,0.0104,0,0.0098,1,0.1320
000,25,Bertie County,NC,LC3,0,0.0004,0,0.0003,21,0.1306
000,25,Bertie County,NC,LC4,0,0.0012,0,0.0012,66,0.2929
000,25,Bertie County,NC,LC5,0,0.0005,0,0.0004,15,0.3045
000,25,Bertie County,NC,LC6,81,0.3432,80,0.3371,195,0.8254
000,25,Bertie County,NC,LC7,0,0.0051,0,0.0049,4,0.1930
000,50,Bertie County,NC,LC2,0,0.0107,0,0.0099,1,0.1321
000,50,Bertie County,NC,LC3,0,0.0004,0,0.0003,21,0.1306
000,50,Bertie County,NC,LC4,0,0.0012,0,0.0012,66,0.2929
000,50,Bertie County,NC,LC5,0,0.0006,0,0.0004,15,0.3045
000,50,Bertie County,NC,LC6,84,0.3569,80,0.3371,195,0.8255
000,50,Bertie County,NC,LC7,0,0.0053,0,0.0049,4,0.1930
000,100,Bertie County,NC,LC2,0,0.0123,0,0.0104,1,0.1336
000,100,Bertie County,NC,LC3,0,0.0006,0,0.0004,21,0.1308
000,100,Bertie County,NC,LC4,0,0.0015,0,0.0012,66,0.2932
000,100,Bertie County,NC,LC5,0,0.0007,0,0.0005,15,0.3048
000,100,Bertie County,NC,LC6,86,0.3646,80,0.3388,195,0.8263
000,100,Bertie County,NC,LC7,0,0.0074,0,0.0050,4,0.1943
000,150,Bertie County,NC,LC2,0,0.0152,0,0.0108,1,0.1405
000,150,Bertie County,NC,LC3,0,0.0014,0,0.0004,21,0.1330
000,150,Bertie County,NC,LC4,0,0.0021,0,0.0012,66,0.2943
000,150,Bertie County,NC,LC5,0,0.0008,0,0.0006,15,0.3054
000,150,Bertie County,NC,LC6,89,0.3755,85,0.3591,196,0.8285
000,150,Bertie County,NC,LC7,0,0.0109,0,0.0054,4,0.1985
000,200,Bertie County,NC,LC2,0,0.0187,0,0.0130,1,0.1479
000,200,Bertie County,NC,LC3,0,0.0029,0,0.0007,22,0.1360
000,200,Bertie County,NC,LC4,1,0.0029,0,0.0016,66,0.2953
000,200,Bertie County,NC,LC5,0,0.0012,0,0.0007,15,0.3062
000,200,Bertie County,NC,LC6,91,0.3857,87,0.3665,196,0.8310
000,200,Bertie County,NC,LC7,0,0.0148,0,0.0079,4,0.2046
000,300,Bertie County,NC,LC2,0,0.0328,0,0.0196,1,0.1643
000,300,Bertie County,NC,LC3,1,0.0070,1,0.0032,23,0.1442
000,300,Bertie County,NC,LC4,1,0.0046,1,0.0031,67,0.2989
000,300,Bertie County,NC,LC5,0,0.0022,0,0.0013,15,0.3091
000,300,Bertie County,NC,LC6,96,0.4066,92,0.3874,198,0.8370
000,300,Bertie County,NC,LC7,0,0.0264,0,0.0157,4,0.2181
001,0,Bertie County,NC,LC2,0,0.0158,0,0.0098,1,0.1599
001,0,Bertie County,NC,LC3,1,0.0064,0,0.0003,27,0.1699
001,0,Bertie County,NC,LC4,1,0.0066,0,0.0012,74,0.3286
001,0,Bertie County,NC,LC5,0,0.0036,0,0.0004,16,0.3447
001,0,Bertie County,NC,LC6,114,0.4831,80,0.3373,201,0.8486
001,0,Bertie County,NC,LC7,0,0.0194,0,0.0049,4,0.2301
001,25,Bertie County,NC,LC2,0,0.0158,0,0.0099,1,0.1599
001,25,Bertie County,NC,LC3,1,0.0064,0,0.0003,27,0.1699
001,25,Bertie County,NC,LC4,1,0.0066,0,0.0012,74,0.3286
001,25,Bertie County,NC,LC5,0,0.0036,0,0.0004,16,0.3447
001,25,Bertie County,NC,LC6,114,0.4831,80,0.3374,201,0.8486
001,25,Bertie County,NC,LC7,0,0.0194,0,0.0049,4,0.2301
001,50,Bertie County,NC,LC2,0,0.0162,0,0.0102,1,0.1599
001,50,Bertie County,NC,LC3,1,0.0064,0,0.0003,27,0.1699
001,50,Bertie County,NC,LC4,1,0.0066,0,0.0012,74,0.3286
001,50,Bertie County,NC,LC5,0,0.0036,0,0.0005,16,0.3447
001,50,Bertie County,NC,LC6,114,0.4831,80,0.3384,201,0.8486
001,50,Bertie County,NC,LC7,0,0.0194,0,0.0050,4,0.2302
001,100,Bertie County,NC,LC2,0,0.0175,0,0.0107,1,0.1605
001,100,Bertie County,NC,LC3,1,0.0064,0,0.0004,27,0.1699
001,100,Bertie County,NC,LC4,1,0.0066,0,0.0012,74,0.3286
001,100,Bertie County,NC,LC5,0,0.0036,0,0.0005,16,0.3447
001,100,Bertie County,NC,LC6,115,0.4847,84,0.3553,201,0.8486
001,100,Bertie County,NC,LC7,0,0.0202,0,0.0052,4,0.2303
001,150,Bertie County,NC,LC2,0,0.0199,0,0.0123,1,0.1650
001,150,Bertie County,NC,LC3,1,0.0066,0,0.0006,27,0.1700
001,150,Bertie County,NC,LC4,2,0.0069,0,0.0014,74,0.3286
001,150,Bertie County,NC,LC5,0,0.0036,0,0.0006,16,0.3448
001,150,Bertie County,NC,LC6,115,0.4865,86,0.3644,201,0.8498
001,150,Bertie County,NC,LC7,0,0.0224,0,0.0072,4,0.2328
001,200,Bertie County,NC,LC2,0,0.0251,0,0.0154,1,0.1745
001,200,Bertie County,NC,LC3,1,0.0084,0,0.0014,28,0.1737
001,200,Bertie County,NC,LC4,2,0.0080,0,0.0022,74,0.3294
001,200,Bertie County,NC,LC5,0,0.0040,0,0.0008,16,0.3449
001,200,Bertie County,NC,LC6,117,0.4943,89,0.3760,201,0.8525
001,200,Bertie County,NC,LC7,1,0.0279,0,0.0111,4,0.2393
001,300,Bertie County,NC,LC2,0,0.0457,0,0.0259,2,0.1897
001,300,Bertie County,NC,LC3,2,0.0131,1,0.0052,29,0.1840
001,300,Bertie County,NC,LC4,2,0.0100,1,0.0040,75,0.3325
001,300,Bertie County,NC,LC5,0,0.0056,0,0.0017,17,0.3467
001,300,Bertie County,NC,LC6,119,0.5054,94,0.3989,203,0.8590
001,300,Bertie County,NC,LC7,1,0.0421,0,0.0219,5,0.2523
020,0,Bertie County,NC,LC2,0,0.0594,0,0.0286,2,0.2177
020,0,Bertie County,NC,LC3,6,0.0379,1,0.0043,37,0.2323
020,0,Bertie County,NC,LC4,11,0.0487,1,0.0056,88,0.3902
020,0,Bertie County,NC,LC5,2,0.0416,0,0.0032,20,0.4098
020,0,Bertie County,NC,LC6,162,0.6837,108,0.4587,207,0.8752
020,0,Bertie County,NC,LC7,1,0.0733,0,0.0216,5,0.2937
020,25,Bertie County,NC,LC2,0,0.0594,0,0.0288,2,0.2178
020,25,Bertie County,NC,LC3,6,0.0379,1,0.0043,37,0.2323
020,25,Bertie County,NC,LC4,11,0.0487,1,0.0056,88,0.3902
020,25,Bertie County,NC,LC5,2,0.0416,0,0.0032,20,0.4098
020,25,Bertie County,NC,LC6,162,0.6837,108,0.4587,207,0.8753
020,25,Bertie County,NC,LC7,1,0.0733,0,0.0216,5,0.2939
020,50,Bertie County,NC,LC2,0,0.0594,0,0.0292,2,0.2181
020,50,Bertie County,NC,LC3,6,0.0379,1,0.0043,37,0.2330
020,50,Bertie County,NC,LC4,11,0.0487,1,0.0056,88,0.3902
