SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
020,100,Beaufort County,NC,RO3,114,0.5198,88,0.4015,151,0.6882
020,100,Beaufort County,NC,RO4,687,0.4828,491,0.3446,1044,0.7336
020,150,Beaufort County,NC,RO1,838,0.4983,670,0.3988,1214,0.7225
020,150,Beaufort County,NC,RO2,7,0.1843,6,0.1683,11,0.2926
020,150,Beaufort County,NC,RO3,119,0.5398,100,0.4561,153,0.6938
020,150,Beaufort County,NC,RO4,712,0.5001,564,0.3960,1051,0.7382
020,200,Beaufort County,NC,RO1,859,0.5108,748,0.4447,1224,0.7281
020,200,Beaufort County,NC,RO2,7,0.1934,6,0.1739,11,0.2978
020,200,Beaufort County,NC,RO3,123,0.5586,109,0.4964,154,0.6987
020,200,Beaufort County,NC,RO4,728,0.5117,632,0.4439,1059,0.7440
020,300,Beaufort County,NC,RO1,887,0.5276,818,0.4868,1249,0.7428
020,300,Beaufort County,NC,RO2,8,0.2088,7,0.1846,12,0.3119
020,300,Beaufort County,NC,RO3,128,0.5827,120,0.5467,157,0.7124
020,300,Beaufort County,NC,RO4,751,0.5274,691,0.4855,1080,0.7588
100,0,Beaufort County,NC,RO1,875,0.5203,631,0.3756,1238,0.7367
100,0,Beaufort County,NC,RO2,7,0.1949,6,0.1729,11,0.3032
100,0,Beaufort County,NC,RO3,119,0.5409,95,0.4321,156,0.7071
100,0,Beaufort County,NC,RO4,748,0.5257,530,0.3722,1071,0.7526
100,25,Beaufort County,NC,RO1,885,0.5264,662,0.3941,1241,0.7384
100,25,Beaufort County,NC,RO2,7,0.1977,6,0.1740,11,0.3052
100,25,Beaufort County,NC,RO3,121,0.5494,99,0.4487,156,0.7092
100,25,Beaufort County,NC,RO4,757,0.5315,557,0.3914,1074,0.7542
100,50,Beaufort County,NC,RO1,894,0.5320,694,0.4128,1244,0.7404
100,50,Beaufort County,NC,RO2,7,0.2001,7,0.1749,11,0.3075
100,50,Beaufort County,NC,RO3,122,0.5556,103,0.4672,156,0.7108
100,50,Beaufort County,NC,RO4,765,0.5371,585,0.4106,1077,0.7563
100,100,Beaufort County,NC,RO1,913,0.5432,750,0.4464,1253,0.7454
100,100,Beaufort County,NC,RO2,8,0.2053,7,0.1774,12,0.3130
100,100,Beaufort County,NC,RO3,126,0.5714,110,0.4986,157,0.7148
100,100,Beaufort County,NC,RO4,780,0.5477,634,0.4453,1084,0.7614
100,150,Beaufort County,NC,RO1,925,0.5503,788,0.4690,1262,0.7509
100,150,Beaufort County,NC,RO2,8,0.2145,7,0.1813,12,0.3192
100,150,Beaufort County,NC,RO3,128,0.5805,115,0.5230,158,0.7196
100,150,Beaufort County,NC,RO4,789,0.5544,666,0.4681,1092,0.7670
100,200,Beaufort County,NC,RO1,939,0.5585,815,0.4850,1274,0.7581
100,200,Beaufort County,NC,RO2,8,0.2260,7,0.1893,12,0.3262
100,200,Beaufort County,NC,RO3,130,0.5910,119,0.5411,160,0.7259
100,200,Beaufort County,NC,RO4,800,0.5621,689,0.4841,1102,0.7744
100,300,Beaufort County,NC,RO1,975,0.5801,846,0.5033,1312,0.7804
100,300,Beaufort County,NC,RO2,9,0.2527,8,0.2075,13,0.3487
100,300,Beaufort County,NC,RO3,136,0.6162,124,0.5656,163,0.7415
100,300,Beaufort County,NC,RO4,830,0.5831,714,0.5014,1136,0.7977
000,0,Bertie County,NC,RO1,5,0.0057,5,0.0056,156,0.1810
000,0,Bertie County,NC,RO2,2,0.0262,2,0.0258,8,0.1138
000,0,Bertie County,NC,RO3,2,0.0097,2,0.0097,21,0.1290
000,0,Bertie County,NC,RO4,1,0.0024,1,0.0023,127,0.2020
000,25,Bertie County,NC,RO1,5,0.0057,5,0.0056,156,0.1812
000,25,Bertie County,NC,RO2,2,0.0264,2,0.0258,8,0.1138
000,25,Bertie County,NC,RO3,2,0.0097,2,0.0097,21,0.1290
000,25,Bertie County,NC,RO4,1,0.0024,1,0.0023,127,0.2023
000,50,Bertie County,NC,RO1,5,0.0057,5,0.0056,156,0.1812
000,50,Bertie County,NC,RO2,2,0.0264,2,0.0259,8,0.1139
000,50,Bertie County,NC,RO3,2,0.0097,2,0.0097,21,0.1290
000,50,Bertie County,NC,RO4,1,0.0024,1,0.0023,127,0.2023
000,100,Bertie County,NC,RO1,6,0.0065,5,0.0056,157,0.1824
000,100,Bertie County,NC,RO2,2,0.0268,2,0.0264,8,0.1143
000,100,Bertie County,NC,RO3,2,0.0099,2,0.0097,22,0.1307
000,100,Bertie County,NC,RO4,2,0.0034,1,0.0023,128,0.2034
000,150,Bertie County,NC,RO1,8,0.0093,5,0.0057,161,0.1863
000,150,Bertie County,NC,RO2,2,0.0271,2,0.0264,8,0.1187
000,150,Bertie County,NC,RO3,2,0.0113,2,0.0097,22,0.1361
000,150,Bertie County,NC,RO4,4,0.0069,1,0.0023,130,0.2069
000,200,Bertie County,NC,RO1,11,0.0131,6,0.0070,166,0.1919
000,200,Bertie County,NC,RO2,2,0.0281,2,0.0268,9,0.1269
000,200,Bertie County,NC,RO3,2,0.0143,2,0.0105,24,0.1437
000,200,Bertie County,NC,RO4,7,0.0111,2,0.0039,133,0.2117
000,300,Bertie County,NC,RO1,21,0.0243,12,0.0142,176,0.2035
000,300,Bertie County,NC,RO2,3,0.0369,2,0.0286,10,0.1466
000,300,Bertie County,NC,RO3,4,0.0266,3,0.0157,27,0.1622
000,300,Bertie County,NC,RO4,14,0.0223,8,0.0122,139,0.2206
001,0,Bertie County,NC,RO1,14,0.0159,5,0.0056,188,0.2177
001,0,Bertie County,NC,RO2,2,0.0302,2,0.0258,10,0.1396
001,0,Bertie County,NC,RO3,2,0.0120,2,0.0097,26,0.1551
001,0,Bertie County,NC,RO4,10,0.0153,1,0.0024,153,0.2427
001,25,Bertie County,NC,RO1,14,0.0159,5,0.0056,188,0.2177
001,25,Bertie County,NC,RO2,2,0.0302,2,0.0259,10,0.1396
001,25,Bertie County,NC,RO3,2,0.0120,2,0.0097,26,0.1551
001,25,Bertie County,NC,RO4,10,0.0153,1,0.0024,153,0.2427
001,50,Bertie County,NC,RO1,14,0.0159,5,0.0057,188,0.2177
001,50,Bertie County,NC,RO2,2,0.0302,2,0.0263,10,0.1396
001,50,Bertie County,NC,RO3,2,0.0120,2,0.0097,26,0.1551
001,50,Bertie County,NC,RO4,10,0.0153,1,0.0024,153,0.2427
001,100,Bertie County,NC,RO1,14,0.0161,5,0.0057,188,0.2179
001,100,Bertie County,NC,RO2,2,0.0305,2,0.0264,10,0.1404
001,100,Bertie County,NC,RO3,2,0.0122,2,0.0097,26,0.1557
001,100,Bertie County,NC,RO4,10,0.0155,1,0.0024,153,0.2428
001,150,Bertie County,NC,RO1,16,0.0182,6,0.0065,190,0.2199
001,150,Bertie County,NC,RO2,2,0.0307,2,0.0268,10,0.1442
001,150,Bertie County,NC,RO3,2,0.0139,2,0.0099,26,0.1593
001,150,Bertie County,NC,RO4,11,0.0179,2,0.0034,154,0.2441
001,200,Bertie County,NC,RO1,20,0.0236,8,0.0096,195,0.2259
001,200,Bertie County,NC,RO2,2,0.0323,2,0.0272,11,0.1526
001,200,Bertie County,NC,RO3,3,0.0192,2,0.0113,28,0.1707
001,200,Bertie County,NC,RO4,15,0.0238,5,0.0072,156,0.2484
001,300,Bertie County,NC,RO1,32,0.0367,17,0.0196,206,0.2391
001,300,Bertie County,NC,RO2,4,0.0527,2,0.0318,14,0.2031
001,300,Bertie County,NC,RO3,6,0.0364,3,0.0204,31,0.1870
001,300,Bertie County,NC,RO4,22,0.0351,11,0.0180,161,0.2567
020,0,Bertie County,NC,RO1,56,0.0646,17,0.0200,242,0.2804
020,0,Bertie County,NC,RO2,5,0.0653,2,0.0307,15,0.2143
020,0,Bertie County,NC,RO3,7,0.0398,3,0.0194,37,0.2234
020,0,Bertie County,NC,RO4,45,0.0711,12,0.0190,190,0.3026
020,25,Bertie County,NC,RO1,56,0.0647,17,0.0200,242,0.2806
020,25,Bertie County,NC,RO2,5,0.0659,2,0.0307,15,0.2145
020,25,Bertie County,NC,RO3,7,0.0398,3,0.0194,37,0.2239
020,25,Bertie County,NC,RO4,45,0.0711,12,0.0190,190,0.3027
020,50,Bertie County,NC,RO1,56,0.0648,18,0.0203,242,0.2808
020,50,Bertie County,NC,RO2,5,0.0661,2,0.0307,15,0.2149
020,50,Bertie County,NC,RO3,7,0.0403,3,0.0197,37,0.2248
020,50,Bertie County,NC,RO4,45,0.0711,12,0.0193,190,0.3027
020,100,Bertie County,NC,RO1,56,0.0652,18,0.0209,243,0.2822
020,100,Bertie County,NC,RO2,5,0.0666,2,0.0309,15,0.2169
020,100,Bertie County,NC,RO3,7,0.0410,3,0.0198,38,0.2288
020,100,Bertie County,NC,RO4,45,0.0714,13,0.0201,191,0.3033
020,150,Bertie County,NC,RO1,58,0.0673,19,0.0223,246,0.2846
020,150,Bertie County,NC,RO2,5,0.0692,2,0.0316,15,0.2220
020,150,Bertie County,NC,RO3,7,0.0446,3,0.0208,38,0.2311
020,150,Bertie County,NC,RO4,46,0.0731,14,0.0216,192,0.3055
020,200,Bertie County,NC,RO1,61,0.0704,22,0.0252,250,0.2896
020,200,Bertie County,NC,RO2,5,0.0750,2,0.0354,17,0.2505
020,200,Bertie County,NC,RO3,8,0.0496,4,0.0230,39,0.2355
020,200,Bertie County,NC,RO4,47,0.0754,16,0.0247,194,0.3081
020,300,Bertie County,NC,RO1,74,0.0854,33,0.0385,269,0.3120
020,300,Bertie County,NC,RO2,9,0.1371,4,0.0633,21,0.3107
020,300,Bertie County,NC,RO3,11,0.0641,7,0.0396,41,0.2519
020,300,Bertie County,NC,RO4,54,0.0853,22,0.0355,206,0.3278
100,0,Bertie County,NC,RO1,79,0.0920,31,0.0354,270,0.3132
100,0,Bertie County,NC,RO2,6,0.0889,3,0.0470,20,0.2863
100,0,Bertie County,NC,RO3,10,0.0602,4,0.0269,43,0.2615
100,0,Bertie County,NC,RO4,63,0.1007,23,0.0363,207,0.3298
100,25,Bertie County,NC,RO1,80,0.0924,31,0.0354,270,0.3134
100,25,Bertie County,NC,RO2,6,0.0904,3,0.0470,20,0.2869
100,25,Bertie County,NC,RO3,10,0.0607,4,0.0271,43,0.2620
100,25,Bertie County,NC,RO4,63,0.1009,23,0.0364,207,0.3298
100,50,Bertie County,NC,RO1,80,0.0925,31,0.0358,271,0.3137
100,50,Bertie County,NC,RO2,6,0.0904,3,0.0474,20,0.2878
100,50,Bertie County,NC,RO3,10,0.0610,4,0.0273,43,0.2621
100,50,Bertie County,NC,RO4,64,0.1010,23,0.0368,208,0.3301
100,100,Bertie County,NC,RO1,81,0.0936,32,0.0371,272,0.3148
100,100,Bertie County,NC,RO2,6,0.0927,3,0.0497,20,0.2894
100,100,Bertie County,NC,RO3,10,0.0632,5,0.0284,44,0.2642
100,100,Bertie County,NC,RO4,64,0.1016,24,0.0379,208,0.3308
100,150,Bertie County,NC,RO1,82,0.0956,34,0.0396,274,0.3175
100,150,Bertie County,NC,RO2,7,0.0987,4,0.0538,21,0.2994
100,150,Bertie County,NC,RO3,11,0.0669,5,0.0298,44,0.2668
100,150,Bertie County,NC,RO4,65,0.1028,26,0.0406,209,0.3328
100,200,Bertie County,NC,RO1,87,0.1003,37,0.0428,278,0.3227
100,200,Bertie County,NC,RO2,8,0.1179,4,0.0605,22,0.3160
100,200,Bertie County,NC,RO3,12,0.0727,5,0.0332,45,0.2706
100,200,Bertie County,NC,RO4,66,0.1056,27,0.0434,212,0.3371
100,300,Bertie County,NC,RO1,104,0.1204,53,0.0615,310,0.3596
100,300,Bertie County,NC,RO2,13,0.1851,9,0.1267,26,0.3692
100,300,Bertie County,NC,RO3,15,0.0935,8,0.0488,49,0.2947
100,300,Bertie County,NC,RO4,76,0.1204,36,0.0576,236,0.3755
000,0,Bladen County,NC,RO1,0,0.0001,0,0.0001,33,0.0225
