SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,0,Unincorporated Beaufort,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,0,Washington,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,0,Washington,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,0,Washington,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,0,Washington,Beaufort County,NC,CR5,0,0.0000,0,0.0000,1,1.0000
000,0,Washington,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,0,Washington,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,0,Washington,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,0,Washington Park,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,25,Aurora,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,25,Aurora,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,25,Aurora,Beaufort County,NC,CR4,0,0.0000,0,0.0000,1,1.0000
000,25,Aurora,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,25,Aurora,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
000,25,Aurora,Beaufort County,NC,WW3,0,0.0000,0,0.0000,0,0.0000
000,25,Aurora,Beaufort County,NC,WW4,0,0.0000,0,0.0000,0,0.0000
000,25,Bath,Beaufort County,NC,CR2,0,0.0000,0,0.0000,0,0.0000
000,25,Bath,Beaufort County,NC,CR3,0,0.0000,0,0.0000,0,0.0000
000,25,Bath,Beaufort County,NC,CR4,0,0.0000,0,0.0000,0,0.0000
000,25,Bath,Beaufort County,NC,CR5,0,0.0000,0,0.0000,0,0.0000
000,25,Bath,Beaufort County,NC,WW2,0,0.0000,0,0.0000,0,0.0000
