SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,150,Washington,Beaufort County,NC,PV3,25452286,0.0412,5322561,0.0086,195251341,0.3162
000,150,Washington,Beaufort County,NC,PV2,21397830,0.0888,5356930,0.0222,93248344,0.3869
000,150,Washington Park,Beaufort County,NC,PV1,21239026,0.4236,2535162,0.0506,40280251,0.8033
000,150,Washington Park,Beaufort County,NC,PV3,11454746,0.3682,927360,0.0298,23867771,0.7673
000,150,Washington Park,Beaufort County,NC,PV2,9784280,0.5140,1607803,0.0845,16412480,0.8623
000,200,Aurora,Beaufort County,NC,PV1,5516963,0.1745,1425541,0.0451,29170143,0.9228
000,200,Aurora,Beaufort County,NC,PV3,3896560,0.1616,771052,0.0320,22160063,0.9188
000,200,Aurora,Beaufort County,NC,PV2,1627153,0.2159,654505,0.0869,7053644,0.9361
000,200,Bath,Beaufort County,NC,PV1,16435172,0.2618,8793590,0.1401,30176420,0.4807
000,200,Bath,Beaufort County,NC,PV3,6930360,0.2093,3620982,0.1093,13382506,0.4041
000,200,Bath,Beaufort County,NC,PV2,9504812,0.3204,5172608,0.1744,16793913,0.5661
000,200,Bayview,Beaufort County,NC,PV1,41119530,0.6112,24174352,0.3593,53275418,0.7918
000,200,Bayview,Beaufort County,NC,PV3,17145455,0.5887,9498192,0.3261,22673481,0.7785
000,200,Bayview,Beaufort County,NC,PV2,23977493,0.6271,14676452,0.3838,30611750,0.8006
000,200,Belhaven,Beaufort County,NC,PV1,104010954,0.9923,75085549,0.7164,104815318,1.0000
000,200,Belhaven,Beaufort County,NC,PV3,63121979,0.9902,43549808,0.6832,63748022,1.0000
000,200,Belhaven,Beaufort County,NC,PV2,40978455,0.9956,31597477,0.7677,41157039,1.0000
000,200,Chocowinity,Beaufort County,NC,PV1,8944,0.0002,0,0.0000,942282,0.0163
000,200,Chocowinity,Beaufort County,NC,PV3,1083,0.0000,0,0.0000,670187,0.0164
000,200,Chocowinity,Beaufort County,NC,PV2,7861,0.0004,0,0.0000,272095,0.0151
000,200,Cypress Landing,Beaufort County,NC,PV1,6019541,0.0264,4031967,0.0177,13784477,0.0604
000,200,Cypress Landing,Beaufort County,NC,PV3,4206095,0.0248,2811235,0.0166,10019349,0.0592
000,200,Cypress Landing,Beaufort County,NC,PV2,1813446,0.0307,1220733,0.0207,3765127,0.0638
000,200,Pantego,Beaufort County,NC,PV1,2231671,0.2453,1121771,0.1233,8171327,0.8983
000,200,Pantego,Beaufort County,NC,PV3,1493483,0.2251,689095,0.1038,5906255,0.8900
000,200,Pantego,Beaufort County,NC,PV2,749283,0.3027,440232,0.1779,2279530,0.9210
000,200,Pinetown,Beaufort County,NC,PV1,0,0.0000,0,0.0000,416996,0.0714
000,200,Pinetown,Beaufort County,NC,PV3,0,0.0000,0,0.0000,164705,0.0549
000,200,Pinetown,Beaufort County,NC,PV2,0,0.0000,0,0.0000,252291,0.0886
000,200,River Road,Beaufort County,NC,PV1,166259742,0.5105,88991884,0.2732,233622853,0.7173
