SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,50,Bath,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,EM1,0,0.0000,0,0.0000,3,0.0366
000,50,Bayview,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,50,Bayview,Beaufort County,NC,EM5,0,0.0000,0,0.0000,3,1.0000
000,50,Bayview,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,50,Belhaven,Beaufort County,NC,EM1,0,0.0000,0,0.0000,441,0.7875
000,50,Belhaven,Beaufort County,NC,EM2,0,0.0000,0,0.0000,176,0.8889
000,50,Belhaven,Beaufort County,NC,EM3,0,0.0000,0,0.0000,37,1.0000
000,50,Belhaven,Beaufort County,NC,EM4,0,0.0000,0,0.0000,166,0.7378
000,50,Belhaven,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Belhaven,Beaufort County,NC,EM6,0,0.0000,0,0.0000,62,0.6200
000,50,Chocowinity,Beaufort County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Chocowinity,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Cypress Landing,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,50,Pantego,Beaufort County,NC,EM1,0,0.0000,0,0.0000,91,0.3297
000,50,Pantego,Beaufort County,NC,EM2,0,0.0000,0,0.0000,60,1.0000
000,50,Pantego,Beaufort County,NC,EM3,0,0.0000,0,0.0000,23,0.1353
000,50,Pantego,Beaufort County,NC,EM4,0,0.0000,0,0.0000,2,0.1429
000,50,Pantego,Beaufort County,NC,EM5,0,0.0000,0,0.0000,2,0.0714
000,50,Pantego,Beaufort County,NC,EM6,0,0.0000,0,0.0000,4,1.0000
000,50,Pinetown,Beaufort County,NC,EM1,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,EM4,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Pinetown,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,50,River Road,Beaufort County,NC,EM1,0,0.0000,0,0.0000,136,0.2509
000,50,River Road,Beaufort County,NC,EM2,0,0.0000,0,0.0000,8,0.1778
000,50,River Road,Beaufort County,NC,EM3,0,0.0000,0,0.0000,88,0.6617
000,50,River Road,Beaufort County,NC,EM4,0,0.0000,0,0.0000,30,0.1408
000,50,River Road,Beaufort County,NC,EM5,0,0.0000,0,0.0000,3,1.0000
000,50,River Road,Beaufort County,NC,EM6,0,0.0000,0,0.0000,7,0.0473
000,50,Unincorporated Beaufort,Beaufort County,NC,EM1,39,0.0062,0,0.0000,1343,0.2142
000,50,Unincorporated Beaufort,Beaufort County,NC,EM2,33,0.0180,0,0.0000,419,0.2286
000,50,Unincorporated Beaufort,Beaufort County,NC,EM3,0,0.0000,0,0.0000,326,0.2679
000,50,Unincorporated Beaufort,Beaufort County,NC,EM4,6,0.0047,0,0.0000,308,0.2416
000,50,Unincorporated Beaufort,Beaufort County,NC,EM5,0,0.0000,0,0.0000,163,0.3671
000,50,Unincorporated Beaufort,Beaufort County,NC,EM6,0,0.0000,0,0.0000,127,0.0846
000,50,Washington,Beaufort County,NC,EM1,0,0.0000,0,0.0000,1049,0.0925
000,50,Washington,Beaufort County,NC,EM2,0,0.0000,0,0.0000,467,0.1037
000,50,Washington,Beaufort County,NC,EM3,0,0.0000,0,0.0000,41,0.0196
000,50,Washington,Beaufort County,NC,EM4,0,0.0000,0,0.0000,363,0.1270
000,50,Washington,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Washington,Beaufort County,NC,EM6,0,0.0000,0,0.0000,178,0.0949
000,50,Washington Park,Beaufort County,NC,EM1,0,0.0000,0,0.0000,6,0.1875
000,50,Washington Park,Beaufort County,NC,EM2,0,0.0000,0,0.0000,1,0.2500
000,50,Washington Park,Beaufort County,NC,EM3,0,0.0000,0,0.0000,4,0.2105
000,50,Washington Park,Beaufort County,NC,EM4,0,0.0000,0,0.0000,1,0.1429
000,50,Washington Park,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,50,Washington Park,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,EM1,0,0.0000,0,0.0000,11,0.0940
000,100,Aurora,Beaufort County,NC,EM2,0,0.0000,0,0.0000,6,0.1034
000,100,Aurora,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,EM4,0,0.0000,0,0.0000,5,0.2273
000,100,Aurora,Beaufort County,NC,EM5,0,0.0000,0,0.0000,0,0.0000
000,100,Aurora,Beaufort County,NC,EM6,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,EM1,0,0.0000,0,0.0000,5,0.0327
000,100,Bath,Beaufort County,NC,EM2,0,0.0000,0,0.0000,0,0.0000
000,100,Bath,Beaufort County,NC,EM3,0,0.0000,0,0.0000,0,0.0000
