SS,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,150,Beaufort County,NC,EM4,778,0.1591,236,0.0483,2577,0.5271
001,150,Beaufort County,NC,EM5,86,0.1717,3,0.0060,311,0.6208
001,150,Beaufort County,NC,EM6,375,0.1009,67,0.0180,1282,0.3448
001,200,Beaufort County,NC,EM1,4312,0.2181,1612,0.0815,10033,0.5075
001,200,Beaufort County,NC,EM2,1258,0.1815,617,0.0890,3047,0.4395
001,200,Beaufort County,NC,EM3,958,0.2568,217,0.0582,1348,0.3614
001,200,Beaufort County,NC,EM4,1367,0.2796,515,0.1053,3232,0.6611
001,200,Beaufort County,NC,EM5,113,0.2255,38,0.0758,385,0.7685
001,200,Beaufort County,NC,EM6,616,0.1657,225,0.0605,2021,0.5436
001,300,Beaufort County,NC,EM1,9716,0.4914,5233,0.2647,12087,0.6113
001,300,Beaufort County,NC,EM2,3040,0.4385,1514,0.2184,3444,0.4968
001,300,Beaufort County,NC,EM3,1303,0.3493,1126,0.3019,1652,0.4429
001,300,Beaufort County,NC,EM4,3195,0.6535,1677,0.3430,3599,0.7361
001,300,Beaufort County,NC,EM5,282,0.5629,141,0.2814,409,0.8164
001,300,Beaufort County,NC,EM6,1896,0.5100,775,0.2084,2983,0.8023
020,0,Beaufort County,NC,EM1,11491,0.5812,8669,0.4385,12624,0.6385
020,0,Beaufort County,NC,EM2,3185,0.4594,2823,0.4072,3534,0.5097
020,0,Beaufort County,NC,EM3,1633,0.4378,997,0.2673,1875,0.5027
020,0,Beaufort County,NC,EM4,3405,0.6965,2951,0.6036,3674,0.7515
020,0,Beaufort County,NC,EM5,320,0.6387,125,0.2495,413,0.8244
020,0,Beaufort County,NC,EM6,2948,0.7929,1773,0.4769,3128,0.8413
020,25,Beaufort County,NC,EM1,11615,0.5875,9071,0.4588,12667,0.6407
020,25,Beaufort County,NC,EM2,3186,0.4595,2862,0.4128,3558,0.5132
020,25,Beaufort County,NC,EM3,1658,0.4445,1042,0.2794,1875,0.5027
020,25,Beaufort County,NC,EM4,3421,0.6997,3036,0.6210,3690,0.7548
020,25,Beaufort County,NC,EM5,324,0.6467,161,0.3214,413,0.8244
020,25,Beaufort County,NC,EM6,3026,0.8139,1970,0.5299,3131,0.8421
020,50,Beaufort County,NC,EM1,11816,0.5976,9720,0.4916,12679,0.6413
020,50,Beaufort County,NC,EM2,3218,0.4642,3010,0.4342,3563,0.5139
020,50,Beaufort County,NC,EM3,1706,0.4574,1323,0.3547,1876,0.5029
020,50,Beaufort County,NC,EM4,3512,0.7183,3114,0.6369,3696,0.7560
020,50,Beaufort County,NC,EM5,341,0.6806,236,0.4711,413,0.8244
020,50,Beaufort County,NC,EM6,3039,0.8174,2037,0.5479,3131,0.8421
020,100,Beaufort County,NC,EM1,12026,0.6083,10640,0.5382,12726,0.6437
020,100,Beaufort County,NC,EM2,3333,0.4807,3047,0.4395,3573,0.5154
020,100,Beaufort County,NC,EM3,1714,0.4595,1462,0.3920,1882,0.5046
020,100,Beaufort County,NC,EM4,3561,0.7284,3294,0.6738,3719,0.7607
020,100,Beaufort County,NC,EM5,347,0.6926,294,0.5868,416,0.8303
020,100,Beaufort County,NC,EM6,3071,0.8260,2543,0.6840,3136,0.8435
020,150,Beaufort County,NC,EM1,12230,0.6186,11437,0.5785,13495,0.6826
020,150,Beaufort County,NC,EM2,3426,0.4942,3142,0.4532,4271,0.6160
020,150,Beaufort County,NC,EM3,1738,0.4660,1592,0.4268,1884,0.5051
020,150,Beaufort County,NC,EM4,3629,0.7423,3441,0.7038,3742,0.7654
020,150,Beaufort County,NC,EM5,355,0.7086,315,0.6287,416,0.8303
020,150,Beaufort County,NC,EM6,3082,0.8289,2947,0.7926,3182,0.8558
020,200,Beaufort County,NC,EM1,12364,0.6254,11931,0.6035,13558,0.6858
020,200,Beaufort County,NC,EM2,3511,0.5064,3329,0.4802,4306,0.6211
020,200,Beaufort County,NC,EM3,1762,0.4724,1699,0.4555,1889,0.5064
020,200,Beaufort County,NC,EM4,3647,0.7460,3518,0.7196,3759,0.7689
020,200,Beaufort County,NC,EM5,358,0.7146,346,0.6906,416,0.8303
020,200,Beaufort County,NC,EM6,3086,0.8300,3039,0.8174,3188,0.8575
020,300,Beaufort County,NC,EM1,12600,0.6373,12258,0.6200,13690,0.6924
020,300,Beaufort County,NC,EM2,3625,0.5229,3439,0.4960,4385,0.6325
020,300,Beaufort County,NC,EM3,1768,0.4740,1742,0.4670,1898,0.5088
020,300,Beaufort County,NC,EM4,3698,0.7564,3646,0.7458,3780,0.7732
020,300,Beaufort County,NC,EM5,373,0.7445,352,0.7026,418,0.8343
020,300,Beaufort County,NC,EM6,3136,0.8435,3079,0.8281,3209,0.8631
100,0,Beaufort County,NC,EM1,12255,0.6198,11503,0.5818,13554,0.6855
100,0,Beaufort County,NC,EM2,3479,0.5018,3174,0.4578,4281,0.6175
100,0,Beaufort County,NC,EM3,1735,0.4651,1651,0.4426,1894,0.5078
100,0,Beaufort County,NC,EM4,3593,0.7349,3368,0.6889,3770,0.7711
100,0,Beaufort County,NC,EM5,362,0.7226,309,0.6168,423,0.8443
100,0,Beaufort County,NC,EM6,3086,0.8300,3001,0.8072,3186,0.8569
100,25,Beaufort County,NC,EM1,12331,0.6237,11563,0.5848,13575,0.6866
100,25,Beaufort County,NC,EM2,3504,0.5054,3196,0.4610,4281,0.6175
100,25,Beaufort County,NC,EM3,1748,0.4686,1658,0.4445,1897,0.5086
100,25,Beaufort County,NC,EM4,3621,0.7406,3384,0.6922,3774,0.7719
