SS,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
000,25,Bayview,Beaufort County,NC,LC2,0.0035,0.0476,0.0000,0.0000,0.0330,0.4524
000,25,Bayview,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0257,0.1242
000,25,Bayview,Beaufort County,NC,LC4,0.0017,0.0061,0.0000,0.0000,0.0976,0.3414
000,25,Bayview,Beaufort County,NC,LC5,0.0014,0.0331,0.0000,0.0000,0.0160,0.3802
000,25,Bayview,Beaufort County,NC,LC6,0.0094,0.0578,0.0000,0.0000,0.1268,0.7816
000,25,Bayview,Beaufort County,NC,LC7,0.0007,0.0026,0.0000,0.0000,0.0452,0.1693
000,25,Belhaven,Beaufort County,NC,LC2,0.0125,0.0186,0.0031,0.0046,0.6109,0.9081
000,25,Belhaven,Beaufort County,NC,LC3,0.0007,0.0046,0.0000,0.0000,0.1421,0.9424
000,25,Belhaven,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0698,0.9805
000,25,Belhaven,Beaufort County,NC,LC5,0.0003,0.0128,0.0000,0.0000,0.0271,1.0000
000,25,Belhaven,Beaufort County,NC,LC6,0.0327,0.0875,0.0007,0.0019,0.3649,0.9777
000,25,Belhaven,Beaufort County,NC,LC7,0.0007,0.0022,0.0007,0.0022,0.2933,0.9483
000,25,Chocowinity,Beaufort County,NC,LC2,0.0000,0.0000,0.0000,0.0000,0.0017,0.0048
000,25,Chocowinity,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0017,0.0069
000,25,Chocowinity,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,25,Chocowinity,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,25,Chocowinity,Beaufort County,NC,LC6,0.0000,0.0000,0.0000,0.0000,0.0059,0.1349
000,25,Chocowinity,Beaufort County,NC,LC7,0.0000,0.0000,0.0000,0.0000,0.0052,0.0276
000,25,Cypress Landing,Beaufort County,NC,LC2,0.0003,0.0009,0.0000,0.0000,0.0010,0.0027
000,25,Cypress Landing,Beaufort County,NC,LC3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,25,Cypress Landing,Beaufort County,NC,LC4,0.0000,0.0000,0.0000,0.0000,0.0125,0.0328
000,25,Cypress Landing,Beaufort County,NC,LC5,0.0000,0.0000,0.0000,0.0000,0.0031,0.0247
000,25,Cypress Landing,Beaufort County,NC,LC6,0.0466,0.0803,0.0111,0.0192,0.3006,0.5186
