ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
100,050,Brunswick County,NC,EM6,0,0.0000,0,0.0000,2,0.0002,2,0.0002
100,100,Brunswick County,NC,EM1,69,0.0015,69,0.0015,179,0.0038,340,0.0073
100,100,Brunswick County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,11,0.0008
100,100,Brunswick County,NC,EM3,0,0.0000,0,0.0000,9,0.0015,20,0.0033
100,100,Brunswick County,NC,EM4,69,0.0037,69,0.0037,153,0.0083,245,0.0132
100,100,Brunswick County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,100,Brunswick County,NC,EM6,0,0.0000,0,0.0000,17,0.0021,64,0.0079
100,150,Brunswick County,NC,EM1,69,0.0015,69,0.0015,468,0.0100,567,0.0122
100,150,Brunswick County,NC,EM2,0,0.0000,0,0.0000,36,0.0026,82,0.0060
100,150,Brunswick County,NC,EM3,0,0.0000,0,0.0000,32,0.0053,42,0.0070
100,150,Brunswick County,NC,EM4,69,0.0037,69,0.0037,305,0.0165,340,0.0183
100,150,Brunswick County,NC,EM5,0,0.0000,0,0.0000,10,0.0351,10,0.0351
100,150,Brunswick County,NC,EM6,0,0.0000,0,0.0000,85,0.0105,93,0.0115
100,200,Brunswick County,NC,EM1,69,0.0015,69,0.0015,702,0.0151,961,0.0206
100,200,Brunswick County,NC,EM2,0,0.0000,0,0.0000,85,0.0062,204,0.0149
100,200,Brunswick County,NC,EM3,0,0.0000,0,0.0000,54,0.0090,64,0.0107
100,200,Brunswick County,NC,EM4,69,0.0037,69,0.0037,458,0.0247,526,0.0284
100,200,Brunswick County,NC,EM5,0,0.0000,0,0.0000,10,0.0351,13,0.0456
100,200,Brunswick County,NC,EM6,0,0.0000,0,0.0000,95,0.0117,154,0.0190
100,300,Brunswick County,NC,EM1,69,0.0015,69,0.0015,1534,0.0329,1692,0.0363
100,300,Brunswick County,NC,EM2,0,0.0000,0,0.0000,365,0.0267,380,0.0278
100,300,Brunswick County,NC,EM3,0,0.0000,0,0.0000,92,0.0153,110,0.0183
100,300,Brunswick County,NC,EM4,69,0.0037,69,0.0037,843,0.0455,934,0.0504
100,300,Brunswick County,NC,EM5,0,0.0000,0,0.0000,17,0.0596,19,0.0667
100,300,Brunswick County,NC,EM6,0,0.0000,0,0.0000,217,0.0267,249,0.0307
000,000,Carteret County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Carteret County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,000,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Carteret County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Carteret County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Carteret County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Carteret County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,050,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Carteret County,NC,EM1,0,0.0000,0,0.0000,171,0.0039,325,0.0075
000,100,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,20,0.0020
000,100,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,2,0.0005
000,100,Carteret County,NC,EM4,0,0.0000,0,0.0000,171,0.0076,303,0.0136
000,100,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,100,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,150,Carteret County,NC,EM1,0,0.0000,0,0.0000,409,0.0094,480,0.0111
000,150,Carteret County,NC,EM2,0,0.0000,0,0.0000,20,0.0020,20,0.0020
000,150,Carteret County,NC,EM3,0,0.0000,0,0.0000,3,0.0008,19,0.0050
000,150,Carteret County,NC,EM4,0,0.0000,0,0.0000,386,0.0173,425,0.0190
000,150,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,5,0.0267
000,150,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,11,0.0016
000,200,Carteret County,NC,EM1,0,0.0000,0,0.0000,539,0.0124,1023,0.0236
000,200,Carteret County,NC,EM2,0,0.0000,0,0.0000,29,0.0029,265,0.0267
000,200,Carteret County,NC,EM3,0,0.0000,0,0.0000,24,0.0063,30,0.0078
000,200,Carteret County,NC,EM4,0,0.0000,0,0.0000,465,0.0208,692,0.0310
000,200,Carteret County,NC,EM5,0,0.0000,0,0.0000,5,0.0267,5,0.0267
000,200,Carteret County,NC,EM6,0,0.0000,0,0.0000,16,0.0023,31,0.0044
000,300,Carteret County,NC,EM1,0,0.0000,0,0.0000,1442,0.0333,1826,0.0422
000,300,Carteret County,NC,EM2,0,0.0000,0,0.0000,290,0.0292,327,0.0330
000,300,Carteret County,NC,EM3,0,0.0000,0,0.0000,82,0.0214,149,0.0389
000,300,Carteret County,NC,EM4,0,0.0000,0,0.0000,997,0.0446,1237,0.0553
000,300,Carteret County,NC,EM5,0,0.0000,0,0.0000,5,0.0267,7,0.0374
000,300,Carteret County,NC,EM6,0,0.0000,0,0.0000,68,0.0097,106,0.0151
100,000,Carteret County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Carteret County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carteret County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carteret County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carteret County,NC,EM5,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Carteret County,NC,EM6,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Carteret County,NC,EM1,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Carteret County,NC,EM2,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Carteret County,NC,EM3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,050,Carteret County,NC,EM4,0,0.0000,0,0.0000,0,0.0000,0,0.0000
